000000 - [0]
000001 - [0]
000002 - [0]
000003 - [0]
000004 - [0]
000005 - [0]
000006 - [0]
000007 - [0]
000008 - [1, 0]
000009 - [1, 0]
000010 - [1, 0]
000011 - [1, 0]
000012 - [1, 0]
000013 - [1, 0]
000014 - [1, 0]
000015 - [1, 0]
000016 - [2, 0]
000017 - [2, 0]
000018 - [2, 0]
000019 - [2, 0]
000020 - [2, 0]
000021 - [2, 0]
000022 - [2, 0]
000023 - [2, 0]
000024 - [3, 0]
000025 - [3, 0]
000026 - [3, 0]
000027 - [3, 0]
000028 - [3, 0]
000029 - [3, 0]
000030 - [3, 0]
000031 - [3, 0]
000032 - [4, 0]
000033 - [4, 0]
000034 - [4, 0]
000035 - [4, 0]
000036 - [4, 0]
000037 - [4, 0]
000038 - [4, 0]
000039 - [4, 0]
000040 - [5, 0]
000041 - [5, 0]
000042 - [5, 0]
000043 - [5, 0]
000044 - [5, 0]
000045 - [5, 0]
000046 - [5, 0]
000047 - [5, 0]
000048 - [6, 0]
000049 - [6, 0]
000050 - [6, 0]
000051 - [6, 0]
000052 - [6, 0]
000053 - [6, 0]
000054 - [6, 0]
000055 - [6, 0]
000056 - [7, 0]
000057 - [7, 0]
000058 - [7, 0]
000059 - [7, 0]
000060 - [7, 0]
000061 - [7, 0]
000062 - [7, 0]
000063 - [7, 0]
113444 - [4, 4, 5, 3, 3, 0]
113445 - [4, 4, 5, 3, 3, 0]
113446 - [4, 4, 5, 3, 3, 0]
113447 - [4, 4, 5, 3, 3, 0]
113448 - [5, 4, 5, 3, 3, 0]
113449 - [5, 4, 5, 3, 3, 0]
113450 - [5, 4, 5, 3, 3, 0]
113451 - [5, 4, 5, 3, 3, 0]
113452 - [5, 4, 5, 3, 3, 0]
113453 - [5, 4, 5, 3, 3, 0]
113454 - [5, 4, 5, 3, 3, 0]
113455 - [5, 4, 5, 3, 3, 0]
113456 - [6, 4, 5, 3, 3, 0]
113457 - [6, 4, 5, 3, 3, 0]
113458 - [6, 4, 5, 3, 3, 0]
113459 - [6, 4, 5, 3, 3, 0]
113460 - [6, 4, 5, 3, 3, 0]
113461 - [6, 4, 5, 3, 3, 0]
113462 - [6, 4, 5, 3, 3, 0]
113463 - [6, 4, 5, 3, 3, 0]
113464 - [7, 4, 5, 3, 3, 0]
113465 - [7, 4, 5, 3, 3, 0]
113466 - [7, 4, 5, 3, 3, 0]
113467 - [7, 4, 5, 3, 3, 0]
113468 - [7, 4, 5, 3, 3, 0]
113469 - [7, 4, 5, 3, 3, 0]
113470 - [7, 4, 5, 3, 3, 0]
113471 - [7, 4, 5, 3, 3, 0]
113472 - [0, 5, 5, 3, 3, 0]
113473 - [0, 5, 5, 3, 3, 0]
113474 - [0, 5, 5, 3, 3, 0]
113475 - [0, 5, 5, 3, 3, 0]
113476 - [0, 5, 5, 3, 3, 0]
113477 - [0, 5, 5, 3, 3, 0]
113478 - [0, 5, 5, 3, 3, 0]
113479 - [0, 5, 5, 3, 3, 0]
113480 - [1, 5, 5, 3, 3, 0]
113481 - [1, 5, 5, 3, 3, 0]
113482 - [1, 5, 5, 3, 3, 0]
113483 - [1, 5, 5, 3, 3, 0]
113484 - [1, 5, 5, 3, 3, 0]
113485 - [1, 5, 5, 3, 3, 0]
113486 - [1, 5, 5, 3, 3, 0]
113487 - [1, 5, 5, 3, 3, 0]
113488 - [2, 5, 5, 3, 3, 0]
113489 - [2, 5, 5, 3, 3, 0]
113490 - [2, 5, 5, 3, 3, 0]
113491 - [2, 5, 5, 3, 3, 0]
113492 - [2, 5, 5, 3, 3, 0]
113493 - [2, 5, 5, 3, 3, 0]
113494 - [2, 5, 5, 3, 3, 0]
113495 - [2, 5, 5, 3, 3, 0]
113496 - [3, 5, 5, 3, 3, 0]
113497 - [3, 5, 5, 3, 3, 0]
113498 - [3, 5, 5, 3, 3, 0]
113499 - [3, 5, 5, 3, 3, 0]
113500 - [3, 5, 5, 3, 3, 0]
113501 - [3, 5, 5, 3, 3, 0]
113502 - [3, 5, 5, 3, 3, 0]
113503 - [3, 5, 5, 3, 3, 0]
113504 - [4, 5, 5, 3, 3, 0]
113505 - [4, 5, 5, 3, 3, 0]
113506 - [4, 5, 5, 3, 3, 0]
113507 - [4, 5, 5, 3, 3, 0]
113508 - [4, 5, 5, 3, 3, 0]
113509 - [4, 5, 5, 3, 3, 0]
113510 - [4, 5, 5, 3, 3, 0]
113511 - [4, 5, 5, 3, 3, 0]
113512 - [5, 5, 5, 3, 3, 0]
113513 - [5, 5, 5, 3, 3, 0]
113514 - [5, 5, 5, 3, 3, 0]
113515 - [5, 5, 5, 3, 3, 0]
113516 - [5, 5, 5, 3, 3, 0]
113517 - [5, 5, 5, 3, 3, 0]
113518 - [5, 5, 5, 3, 3, 0]
113519 - [5, 5, 5, 3, 3, 0]
113520 - [6, 5, 5, 3, 3, 0]
113521 - [6, 5, 5, 3, 3, 0]
113522 - [6, 5, 5, 3, 3, 0]
113523 - [6, 5, 5, 3, 3, 0]
113524 - [6, 5, 5, 3, 3, 0]
113525 - [6, 5, 5, 3, 3, 0]
113526 - [6, 5, 5, 3, 3, 0]
113527 - [6, 5, 5, 3, 3, 0]
113528 - [7, 5, 5, 3, 3, 0]
113529 - [7, 5, 5, 3, 3, 0]
113530 - [7, 5, 5, 3, 3, 0]
113531 - [7, 5, 5, 3, 3, 0]
113532 - [7, 5, 5, 3, 3, 0]
113533 - [7, 5, 5, 3, 3, 0]
113534 - [7, 5, 5, 3, 3, 0]
113535 - [7, 5, 5, 3, 3, 0]
113536 - [0, 6, 5, 3, 3, 0]
113537 - [0, 6, 5, 3, 3, 0]
113538 - [0, 6, 5, 3, 3, 0]
113539 - [0, 6, 5, 3, 3, 0]
113540 - [0, 6, 5, 3, 3, 0]
113541 - [0, 6, 5, 3, 3, 0]
113542 - [0, 6, 5, 3, 3, 0]
113543 - [0, 6, 5, 3, 3, 0]
113544 - [1, 6, 5, 3, 3, 0]
113545 - [1, 6, 5, 3, 3, 0]
113546 - [1, 6, 5, 3, 3, 0]
113547 - [1, 6, 5, 3, 3, 0]
113548 - [1, 6, 5, 3, 3, 0]
113549 - [1, 6, 5, 3, 3, 0]
113550 - [1, 6, 5, 3, 3, 0]
113551 - [1, 6, 5, 3, 3, 0]
113552 - [2, 6, 5, 3, 3, 0]
113553 - [2, 6, 5, 3, 3, 0]
113554 - [2, 6, 5, 3, 3, 0]
113555 - [2, 6, 5, 3, 3, 0]
113556 - [2, 6, 5, 3, 3, 0]
113557 - [2, 6, 5, 3, 3, 0]
113558 - [2, 6, 5, 3, 3, 0]
113559 - [2, 6, 5, 3, 3, 0]
113560 - [3, 6, 5, 3, 3, 0]
113561 - [3, 6, 5, 3, 3, 0]
113562 - [3, 6, 5, 3, 3, 0]
113563 - [3, 6, 5, 3, 3, 0]
113564 - [3, 6, 5, 3, 3, 0]
113565 - [3, 6, 5, 3, 3, 0]
113566 - [3, 6, 5, 3, 3, 0]
113567 - [3, 6, 5, 3, 3, 0]
113568 - [4, 6, 5, 3, 3, 0]
113569 - [4, 6, 5, 3, 3, 0]
113570 - [4, 6, 5, 3, 3, 0]
113571 - [4, 6, 5, 3, 3, 0]
113572 - [4, 6, 5, 3, 3, 0]
113573 - [4, 6, 5, 3, 3, 0]
113574 - [4, 6, 5, 3, 3, 0]
113575 - [4, 6, 5, 3, 3, 0]
113576 - [5, 6, 5, 3, 3, 0]
113577 - [5, 6, 5, 3, 3, 0]
113578 - [5, 6, 5, 3, 3, 0]
113579 - [5, 6, 5, 3, 3, 0]
113580 - [5, 6, 5, 3, 3, 0]
113581 - [5, 6, 5, 3, 3, 0]
113582 - [5, 6, 5, 3, 3, 0]
113583 - [5, 6, 5, 3, 3, 0]
113584 - [6, 6, 5, 3, 3, 0]
113585 - [6, 6, 5, 3, 3, 0]
113586 - [6, 6, 5, 3, 3, 0]
113587 - [6, 6, 5, 3, 3, 0]
113588 - [6, 6, 5, 3, 3, 0]
113589 - [6, 6, 5, 3, 3, 0]
113590 - [6, 6, 5, 3, 3, 0]
113591 - [6, 6, 5, 3, 3, 0]
113592 - [7, 6, 5, 3, 3, 0]
113593 - [7, 6, 5, 3, 3, 0]
113594 - [7, 6, 5, 3, 3, 0]
113595 - [7, 6, 5, 3, 3, 0]
113596 - [7, 6, 5, 3, 3, 0]
113597 - [7, 6, 5, 3, 3, 0]
113598 - [7, 6, 5, 3, 3, 0]
113599 - [7, 6, 5, 3, 3, 0]
113600 - [0, 7, 5, 3, 3, 0]
113601 - [0, 7, 5, 3, 3, 0]
113602 - [0, 7, 5, 3, 3, 0]
113603 - [0, 7, 5, 3, 3, 0]
113604 - [0, 7, 5, 3, 3, 0]
113605 - [0, 7, 5, 3, 3, 0]
113606 - [0, 7, 5, 3, 3, 0]
113607 - [0, 7, 5, 3, 3, 0]
113608 - [1, 7, 5, 3, 3, 0]
113609 - [1, 7, 5, 3, 3, 0]
113610 - [1, 7, 5, 3, 3, 0]
113611 - [1, 7, 5, 3, 3, 0]
113612 - [1, 7, 5, 3, 3, 0]
113613 - [1, 7, 5, 3, 3, 0]
113614 - [1, 7, 5, 3, 3, 0]
113615 - [1, 7, 5, 3, 3, 0]
113616 - [2, 7, 5, 3, 3, 0]
113617 - [2, 7, 5, 3, 3, 0]
113618 - [2, 7, 5, 3, 3, 0]
113619 - [2, 7, 5, 3, 3, 0]
113620 - [2, 7, 5, 3, 3, 0]
113621 - [2, 7, 5, 3, 3, 0]
113622 - [2, 7, 5, 3, 3, 0]
113623 - [2, 7, 5, 3, 3, 0]
113624 - [3, 7, 5, 3, 3, 0]
113625 - [3, 7, 5, 3, 3, 0]
113626 - [3, 7, 5, 3, 3, 0]
113627 - [3, 7, 5, 3, 3, 0]
113628 - [3, 7, 5, 3, 3, 0]
113629 - [3, 7, 5, 3, 3, 0]
113630 - [3, 7, 5, 3, 3, 0]
113631 - [3, 7, 5, 3, 3, 0]
113632 - [4, 7, 5, 3, 3, 0]
113633 - [4, 7, 5, 3, 3, 0]
113634 - [4, 7, 5, 3, 3, 0]
113635 - [4, 7, 5, 3, 3, 0]
113636 - [4, 7, 5, 3, 3, 0]
113637 - [4, 7, 5, 3, 3, 0]
113638 - [4, 7, 5, 3, 3, 0]
113639 - [4, 7, 5, 3, 3, 0]
113640 - [5, 7, 5, 3, 3, 0]
113641 - [5, 7, 5, 3, 3, 0]
113642 - [5, 7, 5, 3, 3, 0]
113643 - [5, 7, 5, 3, 3, 0]
113644 - [5, 7, 5, 3, 3, 0]
113645 - [5, 7, 5, 3, 3, 0]
113646 - [5, 7, 5, 3, 3, 0]
113647 - [5, 7, 5, 3, 3, 0]
113648 - [6, 7, 5, 3, 3, 0]
113649 - [6, 7, 5, 3, 3, 0]
113650 - [6, 7, 5, 3, 3, 0]
113651 - [6, 7, 5, 3, 3, 0]
113652 - [6, 7, 5, 3, 3, 0]
113653 - [6, 7, 5, 3, 3, 0]
113654 - [6, 7, 5, 3, 3, 0]
113655 - [6, 7, 5, 3, 3, 0]
113656 - [7, 7, 5, 3, 3, 0]
113657 - [7, 7, 5, 3, 3, 0]
113658 - [7, 7, 5, 3, 3, 0]
113659 - [7, 7, 5, 3, 3, 0]
113660 - [7, 7, 5, 3, 3, 0]
113661 - [7, 7, 5, 3, 3, 0]
113662 - [7, 7, 5, 3, 3, 0]
113663 - [7, 7, 5, 3, 3, 0]
113664 - [0, 0, 6, 3, 3, 0]
113665 - [0, 0, 6, 3, 3, 0]
113666 - [0, 0, 6, 3, 3, 0]
113667 - [0, 0, 6, 3, 3, 0]
113668 - [0, 0, 6, 3, 3, 0]
113669 - [0, 0, 6, 3, 3, 0]
113670 - [0, 0, 6, 3, 3, 0]
113671 - [0, 0, 6, 3, 3, 0]
113672 - [1, 0, 6, 3, 3, 0]
113673 - [1, 0, 6, 3, 3, 0]
113674 - [1, 0, 6, 3, 3, 0]
113675 - [1, 0, 6, 3, 3, 0]
113676 - [1, 0, 6, 3, 3, 0]
113677 - [1, 0, 6, 3, 3, 0]
113678 - [1, 0, 6, 3, 3, 0]
113679 - [1, 0, 6, 3, 3, 0]
113680 - [2, 0, 6, 3, 3, 0]
113681 - [2, 0, 6, 3, 3, 0]
113682 - [2, 0, 6, 3, 3, 0]
113683 - [2, 0, 6, 3, 3, 0]
113684 - [2, 0, 6, 3, 3, 0]
113685 - [2, 0, 6, 3, 3, 0]
113686 - [2, 0, 6, 3, 3, 0]
113687 - [2, 0, 6, 3, 3, 0]
113688 - [3, 0, 6, 3, 3, 0]
113689 - [3, 0, 6, 3, 3, 0]
113690 - [3, 0, 6, 3, 3, 0]
113691 - [3, 0, 6, 3, 3, 0]
113692 - [3, 0, 6, 3, 3, 0]
113693 - [3, 0, 6, 3, 3, 0]
113694 - [3, 0, 6, 3, 3, 0]
113695 - [3, 0, 6, 3, 3, 0]
113696 - [4, 0, 6, 3, 3, 0]
113697 - [4, 0, 6, 3, 3, 0]
113698 - [4, 0, 6, 3, 3, 0]
113699 - [4, 0, 6, 3, 3, 0]
113700 - [4, 0, 6, 3, 3, 0]
113701 - [4, 0, 6, 3, 3, 0]
113702 - [4, 0, 6, 3, 3, 0]
113703 - [4, 0, 6, 3, 3, 0]
113704 - [5, 0, 6, 3, 3, 0]
113705 - [5, 0, 6, 3, 3, 0]
113706 - [5, 0, 6, 3, 3, 0]
113707 - [5, 0, 6, 3, 3, 0]
113708 - [5, 0, 6, 3, 3, 0]
113709 - [5, 0, 6, 3, 3, 0]
113710 - [5, 0, 6, 3, 3, 0]
113711 - [5, 0, 6, 3, 3, 0]
113712 - [6, 0, 6, 3, 3, 0]
113713 - [6, 0, 6, 3, 3, 0]
113714 - [6, 0, 6, 3, 3, 0]
113715 - [6, 0, 6, 3, 3, 0]
113716 - [6, 0, 6, 3, 3, 0]
113717 - [6, 0, 6, 3, 3, 0]
113718 - [6, 0, 6, 3, 3, 0]
113719 - [6, 0, 6, 3, 3, 0]
113720 - [7, 0, 6, 3, 3, 0]
113721 - [7, 0, 6, 3, 3, 0]
113722 - [7, 0, 6, 3, 3, 0]
113723 - [7, 0, 6, 3, 3, 0]
113724 - [7, 0, 6, 3, 3, 0]
113725 - [7, 0, 6, 3, 3, 0]
113726 - [7, 0, 6, 3, 3, 0]
113727 - [7, 0, 6, 3, 3, 0]
113728 - [0, 1, 6, 3, 3, 0]
113729 - [0, 1, 6, 3, 3, 0]
113730 - [0, 1, 6, 3, 3, 0]
113731 - [0, 1, 6, 3, 3, 0]
113732 - [0, 1, 6, 3, 3, 0]
113733 - [0, 1, 6, 3, 3, 0]
113734 - [0, 1, 6, 3, 3, 0]
113735 - [0, 1, 6, 3, 3, 0]
113736 - [1, 1, 6, 3, 3, 0]
113737 - [1, 1, 6, 3, 3, 0]
113738 - [1, 1, 6, 3, 3, 0]
113739 - [1, 1, 6, 3, 3, 0]
113740 - [1, 1, 6, 3, 3, 0]
113741 - [1, 1, 6, 3, 3, 0]
113742 - [1, 1, 6, 3, 3, 0]
113743 - [1, 1, 6, 3, 3, 0]
113744 - [2, 1, 6, 3, 3, 0]
113745 - [2, 1, 6, 3, 3, 0]
113746 - [2, 1, 6, 3, 3, 0]
113747 - [2, 1, 6, 3, 3, 0]
113748 - [2, 1, 6, 3, 3, 0]
113749 - [2, 1, 6, 3, 3, 0]
113750 - [2, 1, 6, 3, 3, 0]
113751 - [2, 1, 6, 3, 3, 0]
113752 - [3, 1, 6, 3, 3, 0]
113753 - [3, 1, 6, 3, 3, 0]
113754 - [3, 1, 6, 3, 3, 0]
113755 - [3, 1, 6, 3, 3, 0]
113756 - [3, 1, 6, 3, 3, 0]
113757 - [3, 1, 6, 3, 3, 0]
113758 - [3, 1, 6, 3, 3, 0]
113759 - [3, 1, 6, 3, 3, 0]
113760 - [4, 1, 6, 3, 3, 0]
113761 - [4, 1, 6, 3, 3, 0]
113762 - [4, 1, 6, 3, 3, 0]
113763 - [4, 1, 6, 3, 3, 0]
113764 - [4, 1, 6, 3, 3, 0]
113765 - [4, 1, 6, 3, 3, 0]
113766 - [4, 1, 6, 3, 3, 0]
113767 - [4, 1, 6, 3, 3, 0]
113768 - [5, 1, 6, 3, 3, 0]
113769 - [5, 1, 6, 3, 3, 0]
113770 - [5, 1, 6, 3, 3, 0]
113771 - [5, 1, 6, 3, 3, 0]
113772 - [5, 1, 6, 3, 3, 0]
113773 - [5, 1, 6, 3, 3, 0]
113774 - [5, 1, 6, 3, 3, 0]
113775 - [5, 1, 6, 3, 3, 0]
113776 - [6, 1, 6, 3, 3, 0]
113777 - [6, 1, 6, 3, 3, 0]
113778 - [6, 1, 6, 3, 3, 0]
113779 - [6, 1, 6, 3, 3, 0]
113780 - [6, 1, 6, 3, 3, 0]
113781 - [6, 1, 6, 3, 3, 0]
113782 - [6, 1, 6, 3, 3, 0]
113783 - [6, 1, 6, 3, 3, 0]
113784 - [7, 1, 6, 3, 3, 0]
113785 - [7, 1, 6, 3, 3, 0]
113786 - [7, 1, 6, 3, 3, 0]
113787 - [7, 1, 6, 3, 3, 0]
113788 - [7, 1, 6, 3, 3, 0]
113789 - [7, 1, 6, 3, 3, 0]
113790 - [7, 1, 6, 3, 3, 0]
113791 - [7, 1, 6, 3, 3, 0]
113792 - [0, 2, 6, 3, 3, 0]
113793 - [0, 2, 6, 3, 3, 0]
113794 - [0, 2, 6, 3, 3, 0]
113795 - [0, 2, 6, 3, 3, 0]
113796 - [0, 2, 6, 3, 3, 0]
113797 - [0, 2, 6, 3, 3, 0]
113798 - [0, 2, 6, 3, 3, 0]
113799 - [0, 2, 6, 3, 3, 0]
113800 - [1, 2, 6, 3, 3, 0]
113801 - [1, 2, 6, 3, 3, 0]
113802 - [1, 2, 6, 3, 3, 0]
113803 - [1, 2, 6, 3, 3, 0]
113804 - [1, 2, 6, 3, 3, 0]
113805 - [1, 2, 6, 3, 3, 0]
113806 - [1, 2, 6, 3, 3, 0]
113807 - [1, 2, 6, 3, 3, 0]
113808 - [2, 2, 6, 3, 3, 0]
113809 - [2, 2, 6, 3, 3, 0]
113810 - [2, 2, 6, 3, 3, 0]
113811 - [2, 2, 6, 3, 3, 0]
113812 - [2, 2, 6, 3, 3, 0]
113813 - [2, 2, 6, 3, 3, 0]
113814 - [2, 2, 6, 3, 3, 0]
113815 - [2, 2, 6, 3, 3, 0]
113816 - [3, 2, 6, 3, 3, 0]
113817 - [3, 2, 6, 3, 3, 0]
113818 - [3, 2, 6, 3, 3, 0]
113819 - [3, 2, 6, 3, 3, 0]
113820 - [3, 2, 6, 3, 3, 0]
113821 - [3, 2, 6, 3, 3, 0]
113822 - [3, 2, 6, 3, 3, 0]
113823 - [3, 2, 6, 3, 3, 0]
113824 - [4, 2, 6, 3, 3, 0]
113825 - [4, 2, 6, 3, 3, 0]
113826 - [4, 2, 6, 3, 3, 0]
113827 - [4, 2, 6, 3, 3, 0]
113828 - [4, 2, 6, 3, 3, 0]
113829 - [4, 2, 6, 3, 3, 0]
113830 - [4, 2, 6, 3, 3, 0]
113831 - [4, 2, 6, 3, 3, 0]
113832 - [5, 2, 6, 3, 3, 0]
113833 - [5, 2, 6, 3, 3, 0]
113834 - [5, 2, 6, 3, 3, 0]
113835 - [5, 2, 6, 3, 3, 0]
113836 - [5, 2, 6, 3, 3, 0]
113837 - [5, 2, 6, 3, 3, 0]
113838 - [5, 2, 6, 3, 3, 0]
113839 - [5, 2, 6, 3, 3, 0]
113840 - [6, 2, 6, 3, 3, 0]
113841 - [6, 2, 6, 3, 3, 0]
113842 - [6, 2, 6, 3, 3, 0]
113843 - [6, 2, 6, 3, 3, 0]
113844 - [6, 2, 6, 3, 3, 0]
113845 - [6, 2, 6, 3, 3, 0]
113846 - [6, 2, 6, 3, 3, 0]
113847 - [6, 2, 6, 3, 3, 0]
113848 - [7, 2, 6, 3, 3, 0]
113849 - [7, 2, 6, 3, 3, 0]
113850 - [7, 2, 6, 3, 3, 0]
113851 - [7, 2, 6, 3, 3, 0]
113852 - [7, 2, 6, 3, 3, 0]
113853 - [7, 2, 6, 3, 3, 0]
113854 - [7, 2, 6, 3, 3, 0]
113855 - [7, 2, 6, 3, 3, 0]
113856 - [0, 3, 6, 3, 3, 0]
113857 - [0, 3, 6, 3, 3, 0]
113858 - [0, 3, 6, 3, 3, 0]
113859 - [0, 3, 6, 3, 3, 0]
113860 - [0, 3, 6, 3, 3, 0]
113861 - [0, 3, 6, 3, 3, 0]
113862 - [0, 3, 6, 3, 3, 0]
113863 - [0, 3, 6, 3, 3, 0]
113864 - [1, 3, 6, 3, 3, 0]
113865 - [1, 3, 6, 3, 3, 0]
113866 - [1, 3, 6, 3, 3, 0]
113867 - [1, 3, 6, 3, 3, 0]
113868 - [1, 3, 6, 3, 3, 0]
113869 - [1, 3, 6, 3, 3, 0]
113870 - [1, 3, 6, 3, 3, 0]
113871 - [1, 3, 6, 3, 3, 0]
113872 - [2, 3, 6, 3, 3, 0]
113873 - [2, 3, 6, 3, 3, 0]
113874 - [2, 3, 6, 3, 3, 0]
113875 - [2, 3, 6, 3, 3, 0]
113876 - [2, 3, 6, 3, 3, 0]
113877 - [2, 3, 6, 3, 3, 0]
113878 - [2, 3, 6, 3, 3, 0]
113879 - [2, 3, 6, 3, 3, 0]
113880 - [3, 3, 6, 3, 3, 0]
113881 - [3, 3, 6, 3, 3, 0]
113882 - [3, 3, 6, 3, 3, 0]
113883 - [3, 3, 6, 3, 3, 0]
113884 - [3, 3, 6, 3, 3, 0]
113885 - [3, 3, 6, 3, 3, 0]
113886 - [3, 3, 6, 3, 3, 0]
113887 - [3, 3, 6, 3, 3, 0]
113888 - [4, 3, 6, 3, 3, 0]
113889 - [4, 3, 6, 3, 3, 0]
113890 - [4, 3, 6, 3, 3, 0]
113891 - [4, 3, 6, 3, 3, 0]
113892 - [4, 3, 6, 3, 3, 0]
113893 - [4, 3, 6, 3, 3, 0]
113894 - [4, 3, 6, 3, 3, 0]
113895 - [4, 3, 6, 3, 3, 0]
113896 - [5, 3, 6, 3, 3, 0]
113897 - [5, 3, 6, 3, 3, 0]
113898 - [5, 3, 6, 3, 3, 0]
113899 - [5, 3, 6, 3, 3, 0]
113900 - [5, 3, 6, 3, 3, 0]
113901 - [5, 3, 6, 3, 3, 0]
113902 - [5, 3, 6, 3, 3, 0]
113903 - [5, 3, 6, 3, 3, 0]
113904 - [6, 3, 6, 3, 3, 0]
113905 - [6, 3, 6, 3, 3, 0]
113906 - [6, 3, 6, 3, 3, 0]
113907 - [6, 3, 6, 3, 3, 0]
113908 - [6, 3, 6, 3, 3, 0]
113909 - [6, 3, 6, 3, 3, 0]
113910 - [6, 3, 6, 3, 3, 0]
113911 - [6, 3, 6, 3, 3, 0]
113912 - [7, 3, 6, 3, 3, 0]
113913 - [7, 3, 6, 3, 3, 0]
113914 - [7, 3, 6, 3, 3, 0]
113915 - [7, 3, 6, 3, 3, 0]
113916 - [7, 3, 6, 3, 3, 0]
113917 - [7, 3, 6, 3, 3, 0]
113918 - [7, 3, 6, 3, 3, 0]
113919 - [7, 3, 6, 3, 3, 0]
113920 - [0, 4, 6, 3, 3, 0]
113921 - [0, 4, 6, 3, 3, 0]
113922 - [0, 4, 6, 3, 3, 0]
113923 - [0, 4, 6, 3, 3, 0]
113924 - [0, 4, 6, 3, 3, 0]
113925 - [0, 4, 6, 3, 3, 0]
113926 - [0, 4, 6, 3, 3, 0]
113927 - [0, 4, 6, 3, 3, 0]
113928 - [1, 4, 6, 3, 3, 0]
113929 - [1, 4, 6, 3, 3, 0]
113930 - [1, 4, 6, 3, 3, 0]
113931 - [1, 4, 6, 3, 3, 0]
113932 - [1, 4, 6, 3, 3, 0]
113933 - [1, 4, 6, 3, 3, 0]
113934 - [1, 4, 6, 3, 3, 0]
113935 - [1, 4, 6, 3, 3, 0]
113936 - [2, 4, 6, 3, 3, 0]
113937 - [2, 4, 6, 3, 3, 0]
113938 - [2, 4, 6, 3, 3, 0]
113939 - [2, 4, 6, 3, 3, 0]
113940 - [2, 4, 6, 3, 3, 0]
113941 - [2, 4, 6, 3, 3, 0]
113942 - [2, 4, 6, 3, 3, 0]
113943 - [2, 4, 6, 3, 3, 0]
113944 - [3, 4, 6, 3, 3, 0]
113945 - [3, 4, 6, 3, 3, 0]
113946 - [3, 4, 6, 3, 3, 0]
113947 - [3, 4, 6, 3, 3, 0]
113948 - [3, 4, 6, 3, 3, 0]
113949 - [3, 4, 6, 3, 3, 0]
113950 - [3, 4, 6, 3, 3, 0]
113951 - [3, 4, 6, 3, 3, 0]
113952 - [4, 4, 6, 3, 3, 0]
113953 - [4, 4, 6, 3, 3, 0]
113954 - [4, 4, 6, 3, 3, 0]
113955 - [4, 4, 6, 3, 3, 0]
113956 - [4, 4, 6, 3, 3, 0]
113957 - [4, 4, 6, 3, 3, 0]
113958 - [4, 4, 6, 3, 3, 0]
113959 - [4, 4, 6, 3, 3, 0]
113960 - [5, 4, 6, 3, 3, 0]
113961 - [5, 4, 6, 3, 3, 0]
113962 - [5, 4, 6, 3, 3, 0]
113963 - [5, 4, 6, 3, 3, 0]
113964 - [5, 4, 6, 3, 3, 0]
113965 - [5, 4, 6, 3, 3, 0]
113966 - [5, 4, 6, 3, 3, 0]
113967 - [5, 4, 6, 3, 3, 0]
113968 - [6, 4, 6, 3, 3, 0]
113969 - [6, 4, 6, 3, 3, 0]
113970 - [6, 4, 6, 3, 3, 0]
113971 - [6, 4, 6, 3, 3, 0]
113972 - [6, 4, 6, 3, 3, 0]
113973 - [6, 4, 6, 3, 3, 0]
113974 - [6, 4, 6, 3, 3, 0]
113975 - [6, 4, 6, 3, 3, 0]
113976 - [7, 4, 6, 3, 3, 0]
113977 - [7, 4, 6, 3, 3, 0]
113978 - [7, 4, 6, 3, 3, 0]
113979 - [7, 4, 6, 3, 3, 0]
113980 - [7, 4, 6, 3, 3, 0]
113981 - [7, 4, 6, 3, 3, 0]
113982 - [7, 4, 6, 3, 3, 0]
113983 - [7, 4, 6, 3, 3, 0]
113984 - [0, 5, 6, 3, 3, 0]
113985 - [0, 5, 6, 3, 3, 0]
113986 - [0, 5, 6, 3, 3, 0]
113987 - [0, 5, 6, 3, 3, 0]
113988 - [0, 5, 6, 3, 3, 0]
113989 - [0, 5, 6, 3, 3, 0]
113990 - [0, 5, 6, 3, 3, 0]
113991 - [0, 5, 6, 3, 3, 0]
113992 - [1, 5, 6, 3, 3, 0]
113993 - [1, 5, 6, 3, 3, 0]
113994 - [1, 5, 6, 3, 3, 0]
113995 - [1, 5, 6, 3, 3, 0]
113996 - [1, 5, 6, 3, 3, 0]
113997 - [1, 5, 6, 3, 3, 0]
113998 - [1, 5, 6, 3, 3, 0]
113999 - [1, 5, 6, 3, 3, 0]
114000 - [2, 5, 6, 3, 3, 0]
114001 - [2, 5, 6, 3, 3, 0]
114002 - [2, 5, 6, 3, 3, 0]
114003 - [2, 5, 6, 3, 3, 0]
114004 - [2, 5, 6, 3, 3, 0]
114005 - [2, 5, 6, 3, 3, 0]
114006 - [2, 5, 6, 3, 3, 0]
114007 - [2, 5, 6, 3, 3, 0]
114008 - [3, 5, 6, 3, 3, 0]
114009 - [3, 5, 6, 3, 3, 0]
114010 - [3, 5, 6, 3, 3, 0]
114011 - [3, 5, 6, 3, 3, 0]
114012 - [3, 5, 6, 3, 3, 0]
114013 - [3, 5, 6, 3, 3, 0]
114014 - [3, 5, 6, 3, 3, 0]
114015 - [3, 5, 6, 3, 3, 0]
114016 - [4, 5, 6, 3, 3, 0]
114017 - [4, 5, 6, 3, 3, 0]
114018 - [4, 5, 6, 3, 3, 0]
114019 - [4, 5, 6, 3, 3, 0]
114020 - [4, 5, 6, 3, 3, 0]
114021 - [4, 5, 6, 3, 3, 0]
114022 - [4, 5, 6, 3, 3, 0]
